4,17022001DortHSV,"Sa17.02.2001, 20:15",Dortmund,HSV,Westfalenstadion,64500,Dortmund,"Wack, Franz-Xaver",Biberbach
5,18022001KölnKla,"So18.02.2001, 17:30",Köln,K'lautern,Müngersdorfer Stadion,36000,Köl,"Meyer, Florian",Burgdorf
6,18022001StutHert,"So18.02.2001, 17:30",Stuttgart,Hertha,Gottlieb-Daimler Stadion,18500,uttg,"Stark, Wolfgang",Ergolding
7,23022001LeveCott,"Fr23.02.2001, 20:15",Leverkusen,Cottbus,BayArena,22000,Leverkusen,"Albrecht, Hermann",Kaufbeuren
0,24022001Frei1860,"Sa24.02.2001, 15:30",Freiburg,1860 München,Dreisamstadion,25000,Freiburg,"Jansen, Jürgen",Essen
1,24022001HSVWolf,"Sa24.02.2001, 15:30",HSV,Wolfsburg,Volksparkstadion,35355,Hamburg,"Gagelmann, Peter",Bremen
2,24022001FranBrem,"Sa24.02.2001, 20:15",Frankfurt,Bremen,Waldstadion,21000,Frankfurt,"Aust, Jürgen",Köln
3,25022001KlaRost,"So25.02.2001, 17:30",K'lautern,Rostock,Fritz-Walter-Stadion,38983,Kaiserslautern,"Fröhlich, Lutz",Michael Berlin
4,25022001BochStut,"So25.02.2001, 17:30",Bochum,Stuttgart,Ruhrstadion,18800,Bochum,"Fandel, Herbert",Kyllburg
5,07032001HertUnte,"Mi07.03.2001, 18:45",Hertha,Unterhaching,Olympiastadion,27326,Berlin,"Strampe, Hartmut",Handorf
6,02032001DortFran,"Fr02.03.2001, 20:15",Dortmund,Frankfurt,Westfalenstadion,62000,Dortmund,"Kemmling, Uwe",Kleinburgwedel
7,03032001RostBaye,"Sa03.03.2001, 15:30",Rostock,Bayern,Ostseestadion,20500,Rostock,"Merk, Markus",Otterbach
0,03032001CottKla,"Sa03.03.2001, 15:30",Cottbus,K'lautern,Stadion der Freundschaft,18246,Cottb,"Fleischer, Helmut",Sigmertshausen
1,03032001BremFrei,"Sa03.03.2001, 15:30",Bremen,Freiburg,Weser-Stadion,29650,Bremen,"Krug, Hellmut",Gelsenkirchen
2,03032001StutWolf,"Sa03.03.2001, 15:30",Stuttgart,Wolfsburg,Gottlieb-Daimler Stadion,15000,uttg,"Wagner, Lutz",Kriftel
3,03032001UnteBoch,"Sa03.03.2001, 15:30",Unterhaching,Bochum,Generali-Sportpark,9000,Unterhaching,"Meyer, Florian",Burgdorf
4,03032001KölnHert,"Sa03.03.2001, 20:15",Köln,Hertha,Müngersdorfer Stadion,34500,Köl,"Wack, Franz-Xaver",Biberbach
5,07032001HertUnte,"Mi07.03.2001, 18:45",Hertha,Unterhaching,Olympiastadion,27326,Berlin,"Strampe, Hartmut",Handorf
6,09032001LeveBrem,"Fr09.03.2001, 20:15",Leverkusen,Bremen,BayArena,22500,Leverkusen,"Stark, Wolfgang",Ergolding
7,10032001HertRost,"Sa10.03.2001, 15:30",Hertha,Rostock,Olympiastadion,40895,Berlin,"Aust, Jürgen",Köln
0,10032001BochKöln,"Sa10.03.2001, 15:30",Bochum,Köln,Ruhrstadion,21683,Bochum,"Fröhlich, Lutz",Michael Berlin
1,10032001FreiDort,"Sa10.03.2001, 15:30",Freiburg,Dortmund,Dreisamstadion,25000,Freiburg,"Berg, Alfons",Konz
2,10032001FranScha,"Sa10.03.2001, 20:15",Frankfurt,Schalke,Waldstadion,37400,Frankfurt,"Albrecht, Hermann",Kaufbeuren
3,11032001Kla1860,"So11.03.2001, 17:30",K'lautern,1860 München,Fritz-Walter-Stadion,39172,Kaiserslautern,"Strampe, Hartmut",Handorf
4,11032001HSVStut,"So11.03.2001, 17:30",HSV,Stuttgart,Volksparkstadion,40065,Hamburg,"Jansen, Jürgen",Essen
5,16032001KölnWolf,"Fr16.03.2001, 20:15",Köln,Wolfsburg,Müngersdorfer Stadion,27500,Köl,"Fandel, Herbert",Kyllburg
6,17032001DortLeve,"Sa17.03.2001, 15:30",Dortmund,Leverkusen,Westfalenstadion,68600,Dortmund,"Heynemann, Bernd",Magdeburg
0,17032001RostBoch,"Sa17.03.2001, 15:30",Rostock,Bochum,Ostseestadion,15000,Rostock,"Keßler, Jörg",Höhenkirchen
1,17032001CottHert,"Sa17.03.2001, 15:30",Cottbus,Hertha,Stadion der Freundschaft,19780,Cottb,"Berg, Alfons",Konz
2,17032001FranHSV,"Sa17.03.2001, 15:30",Frankfurt,HSV,Waldstadion,33000,Frankfurt,"Fleischer, Helmut",Sigmertshausen
3,18032001BremKla,"So18.03.2001, 17:30",Bremen,K'lautern,Weser-Stadion,29250,Bremen,"Wack, Franz-Xaver",Biberbach
4,18032001UnteStut,"So18.03.2001, 17:30",Unterhaching,Stuttgart,Generali-Sportpark,12000,Unterhaching,"Fröhlich, Lutz",Michael Berlin
5,31032001Hert1860,"Sa31.03.2001, 15:30",Hertha,1860 München,Olympiastadion,33530,Berlin,"Steinborn, Edgar",Sinzig
6,31032001StutKöln,"Sa31.03.2001, 15:30",Stuttgart,Köln,Gottlieb-Daimler Stadion,32000,uttg,"Gagelmann, Peter",Bremen
7,31032001HSVUnte,"Sa31.03.2001, 15:30",HSV,Unterhaching,Volksparkstadion,36115,Hamburg,"Krug, Hellmut",Gelsenkirchen
0,31032001FreiFran,"Sa31.03.2001, 15:30",Freiburg,Frankfurt,Dreisamstadion,25000,Freiburg,"Fandel, Herbert",Kyllburg
1,31032001LeveScha,"Sa31.03.2001, 20:15",Leverkusen,Schalke,BayArena,22500,Leverkusen,"Merk, Markus",Otterbach
2,01042001KlaDort,"So01.04.2001, 17:30",K'lautern,Dortmund,Fritz-Walter-Stadion,41500,Kaiserslautern,"Fröhlich, Lutz",Michael Berlin
3,01042001BochCott,"So01.04.2001, 17:30",Bochum,Cottbus,Ruhrstadion,12351,Bochum,"Wack, Franz-Xaver",Biberbach
4,06042001CottWolf,"Fr06.04.2001, 20:15",Cottbus,Wolfsburg,Stadion der Freundschaft,15019,Cottb,"Albrecht, Hermann",Kaufbeuren
5,07042001FranLeve,"Sa07.04.2001, 15:30",Frankfurt,Leverkusen,Waldstadion,27000,Frankfurt,"Keßler, Jörg",Höhenkirchen
6,07042001KölnUnte,"Sa07.04.2001, 15:30",Köln,Unterhaching,Müngersdorfer Stadion,32500,Köl,"Berg, Alfons",Konz
7,07042001BremHert,"Sa07.04.2001, 15:30",Bremen,Hertha,Weser-Stadion,33120,Bremen,"Sippel, Peter",München
0,07042001FreiHSV,"Sa07.04.2001, 15:30",Freiburg,HSV,Dreisamstadion,25000,Freiburg,"Merk, Markus",Otterbach
1,07042001DortBaye,"Sa07.04.2001, 20:15",Dortmund,Bayern,Westfalenstadion,68600,Dortmund,"Strampe, Hartmut",Handorf
2,08042001RostStut,"So08.04.2001, 17:30",Rostock,Stuttgart,Ostseestadion,15500,Rostock,"Wack, Franz-Xaver",Biberbach
3,12042001StutCott,"Do12.04.2001, 20:15",Stuttgart,Cottbus,Gottlieb-Daimler Stadion,36000,uttg,"Heynemann, Bernd",Magdeburg
4,14042001LeveFrei,"Sa14.04.2001, 15:30",Leverkusen,Freiburg,BayArena,22500,Leverkusen,"Fleischer, Helmut",Sigmertshausen
5,14042001KlaFran,"Sa14.04.2001, 15:30",K'lautern,Frankfurt,Fritz-Walter-Stadion,41500,Kaiserslautern,"Krug, Hellmut",Gelsenkirchen
6,14042001BochBrem,"Sa14.04.2001, 15:30",Bochum,Bremen,Ruhrstadion,21974,Bochum,"Kemmling, Uwe",Kleinburgwedel
0,14042001HertDort,"Sa14.04.2001, 20:15",Hertha,Dortmund,Olympiastadion,54429,Berlin,"Albrecht, Hermann",Kaufbeuren
1,15042001UnteRost,"So15.04.2001, 17:30",Unterhaching,Rostock,Generali-Sportpark,10000,Unterhaching,"Steinborn, Edgar",Sinzig
2,15042001HSVKöln,"So15.04.2001, 17:30",HSV,Köln,Volksparkstadion,50029,Hamburg,"Keßler, Jörg",Höhenkirchen
3,05092000FreiKöln,"Di05.09.2000, 18:15",Freiburg,Köln,Dreisamstadion,25000,Freiburg,"Meyer, Florian",Burgdorf
4,05092000KlaStut,"Di05.09.2000, 20:15",K'lautern,Stuttgart,Fritz-Walter-Stadion,37594,Kaiserslautern,"Wack, Franz-Xaver",Biberbach
5,05092000LeveUnte,"Di05.09.2000, 20:15",Leverkusen,Unterhaching,BayArena,22000,Leverkusen,"Zerr, Bernhard",Ottersweier
6,06092000HSVBrem,"Mi06.09.2000, 18:15",HSV,Bremen,Volksparkstadion,37382,Hamburg,"Fleischer, Helmut",Sigmertshausen
7,06092000FranRost,"Mi06.09.2000, 20:15",Frankfurt,Rostock,Waldstadion,20500,Frankfurt,"Weiner, Michael",Hasede
0,06092000Dort1860,"Mi06.09.2000, 20:15",Dortmund,1860 München,Westfalenstadion,59000,Dortmund,"Berg, Alfons",Konz
1,06092000HertBoch,"Mi06.09.2000, 20:15",Hertha,Bochum,Olympiastadion,30944,Berlin,"Strampe, Hartmut",Handorf
2,20042001DortBoch,"Fr20.04.2001, 20:15",Dortmund,Bochum,Westfalenstadion,65500,Dortmund,"Fleischer, Helmut",Sigmertshausen
3,21042001FranBaye,"Sa21.04.2001, 15:30",Frankfurt,Bayern,Waldstadion,57000,Frankfurt,"Jansen, Jürgen",Essen
4,21042001RostKöln,"Sa21.04.2001, 15:30",Rostock,Köln,Ostseestadion,15200,Rostock,"Stark, Wolfgang",Ergolding
5,21042001CottUnte,"Sa21.04.2001, 15:30",Cottbus,Unterhaching,Stadion der Freundschaft,17358,Cottb,"Merk, Markus",Otterbach
6,21042001BremWolf,"Sa21.04.2001, 15:30",Bremen,Wolfsburg,Weser-Stadion,32107,Bremen,"Krug, Hellmut",Gelsenkirchen
7,21042001LeveHSV,"Sa21.04.2001, 15:30",Leverkusen,HSV,BayArena,22500,Leverkusen,"Wagner, Lutz",Kriftel
8,22042001FreiKla,"So22.04.2001, 17:30",Freiburg,K'lautern,Dreisamstadion,25000,Freiburg,"Strampe, Hartmut",Handorf
0,28042001KlaLeve,"Sa28.04.2001, 15:30",K'lautern,Leverkusen,Fritz-Walter-Stadion,41500,Kaiserslautern,"Albrecht, Hermann",Kaufbeuren
1,28042001HertFran,"Sa28.04.2001, 15:30",Hertha,Frankfurt,Olympiastadion,35969,Berlin,"Fleischer, Helmut",Sigmertshausen
2,28042001StutBrem,"Sa28.04.2001, 15:30",Stuttgart,Bremen,Gottlieb-Daimler Stadion,34000,uttg,"Merk, Markus",Otterbach
3,28042001KölnCott,"Sa28.04.2001, 15:30",Köln,Cottbus,Müngersdorfer Stadion,30000,Köl,"Krug, Hellmut",Gelsenkirchen
4,28042001BochScha,"Sa28.04.2001, 20:15",Bochum,Schalke,Ruhrstadion,32645,Bochum,"Berg, Alfons",Konz
5,29042001Unte1860,"So29.04.2001, 17:30",Unterhaching,1860 München,Generali-Sportpark,15300,Unterhaching,"Aust, Jürgen",Köln
6,29042001HSVRost,"So29.04.2001, 17:30",HSV,Rostock,Volksparkstadion,51551,Hamburg,"Heynemann, Bernd",Magdeburg
0,04052001DortStut,"Fr04.05.2001, 20:15",Dortmund,Stuttgart,Westfalenstadion,67500,Dortmund,"Berg, Alfons",Konz
1,05052001LeveBaye,"Sa05.05.2001, 15:30",Leverkusen,Bayern,BayArena,22500,Leverkusen,"Heynemann, Bernd",Magdeburg
2,05052001FranBoch,"Sa05.05.2001, 15:30",Frankfurt,Bochum,Waldstadion,20600,Frankfurt,"Merk, Markus",Otterbach
3,05052001RostCott,"Sa05.05.2001, 15:30",Rostock,Cottbus,Ostseestadion,22000,Rostock,"Strampe, Hartmut",Handorf
4,05052001HSVKla,"Sa05.05.2001, 20:15",HSV,K'lautern,Volksparkstadion,52124,Hamburg,"Krug, Hellmut",Gelsenkirchen
5,06052001BremUnte,"So06.05.2001, 17:30",Bremen,Unterhaching,Weser-Stadion,29810,Bremen,"Fröhlich, Lutz",Michael Berlin
6,06052001FreiHert,"So06.05.2001, 17:30",Freiburg,Hertha,Dreisamstadion,25000,Freiburg,"Aust, Jürgen",Köln
7,12052001Rost1860,"Sa12.05.2001, 15:30",Rostock,1860 München,Ostseestadion,19000,Rostock,"Merk, Markus",Otterbach
0,12052001HertLeve,"Sa12.05.2001, 15:30",Hertha,Leverkusen,Olympiastadion,53906,Berlin,"Fandel, Herbert",Kyllburg
1,12052001BochFrei,"Sa12.05.2001, 15:30",Bochum,Freiburg,Ruhrstadion,12332,Bochum,"Sippel, Peter",München
2,12052001StutScha,"Sa12.05.2001, 15:30",Stuttgart,Schalke,Gottlieb-Daimler Stadion,51000,uttg,"Heynemann, Bernd",Magdeburg
3,12052001UnteDort,"Sa12.05.2001, 15:30",Unterhaching,Dortmund,Generali-Sportpark,15300,Unterhaching,"Steinborn, Edgar",Sinzig
4,12052001KölnBrem,"Sa12.05.2001, 15:30",Köln,Bremen,Müngersdorfer Stadion,41760,Köl,"Albrecht, Hermann",Kaufbeuren
5,12052001CottHSV,"Sa12.05.2001, 15:30",Cottbus,HSV,Stadion der Freundschaft,19910,Cottb,"Jansen, Jürgen",Essen
6,19052001HSVBaye,"Sa19.05.2001, 15:30",HSV,Bayern,Volksparkstadion,55280,Hamburg,"Merk, Markus",Otterbach
7,19052001BremRost,"Sa19.05.2001, 15:30",Bremen,Rostock,Weser-Stadion,36000,Bremen,"Kemmling, Uwe",Kleinburgwedel
0,19052001DortKöln,"Sa19.05.2001, 15:30",Dortmund,Köln,Westfalenstadion,68600,Dortmund,"Gagelmann, Peter",Bremen
1,19052001FranStut,"Sa19.05.2001, 15:30",Frankfurt,Stuttgart,Waldstadion,34000,Frankfurt,"Fröhlich, Lutz",Michael Berlin
2,19052001FreiWolf,"Sa19.05.2001, 15:30",Freiburg,Wolfsburg,Dreisamstadion,25000,Freiburg,"Berg, Alfons",Konz
3,19052001LeveBoch,"Sa19.05.2001, 15:30",Leverkusen,Bochum,BayArena,22500,Leverkusen,"Weiner, Michael",Hasede
4,19052001KlaHert,"Sa19.05.2001, 15:30",K'lautern,Hertha,Fritz-Walter-Stadion,41500,Kaiserslautern,"Heynemann, Bernd",Magdeburg
5,08092000UnteKla,"Fr08.09.2000, 20:15",Unterhaching,K'lautern,Generali-Sportpark,13000,Unterhaching,"Krug, Hellmut",Gelsenkirchen
6,09092000KölnLeve,"Sa09.09.2000, 15:30",Köln,Leverkusen,Müngersdorfer Stadion,40000,Köl,"Merk, Markus",Otterbach
0,09092000StutBaye,"Sa09.09.2000, 15:30",Stuttgart,Bayern,Gottlieb-Daimler Stadion,51200,uttg,"Heynemann, Bernd",Magdeburg
1,09092000BochHSV,"Sa09.09.2000, 15:30",Bochum,HSV,Ruhrstadion,20500,Bochum,"Keßler, Jörg",Höhenkirchen
2,09092000BremDort,"Sa09.09.2000, 20:15",Bremen,Dortmund,Weser-Stadion,31800,Bremen,"Fröhlich, Lutz",Michael Berlin
3,10092000RostFrei,"So10.09.2000, 17:30",Rostock,Freiburg,Ostseestadion,12000,Rostock,"Jansen, Jürgen",Essen
4,10092000CottFran,"So10.09.2000, 17:30",Cottbus,Frankfurt,Stadion der Freundschaft,14012,Cottb,"Aust, Jürgen",Köln
5,15092000KlaKöln,"Fr15.09.2000, 20:15",K'lautern,Köln,Fritz-Walter-Stadion,39733,Kaiserslautern,"Strampe, Hartmut",Handorf
6,16092000LeveRost,"Sa16.09.2000, 15:30",Leverkusen,Rostock,BayArena,22000,Leverkusen,"Wack, Franz-Xaver",Biberbach
7,16092000FreiCott,"Sa16.09.2000, 15:30",Freiburg,Cottbus,Dreisamstadion,24500,Freiburg,"Fleischer, Helmut",Sigmertshausen
8,16092000Fran1860,"Sa16.09.2000, 15:30",Frankfurt,1860 München,Waldstadion,25600,Frankfurt,"Krug, Hellmut",Gelsenkirchen
0,16092000BochWolf,"Sa16.09.2000, 15:30",Bochum,Wolfsburg,Ruhrstadion,14107,Bochum,"Fröhlich, Lutz",Michael Berlin
1,16092000HSVDort,"Sa16.09.2000, 15:30",HSV,Dortmund,Volksparkstadion,46694,Hamburg,"Heynemann, Bernd",Magdeburg
2,17092000HertStut,"So17.09.2000, 17:30",Hertha,Stuttgart,Olympiastadion,32980,Berlin,"Meyer, Florian",Burgdorf
3,23092000KölnBaye,"Sa23.09.2000, 15:30",Köln,Bayern,Müngersdorfer Stadion,41000,Köl,"Krug, Hellmut",Gelsenkirchen
4,23092000StutBoch,"Sa23.09.2000, 15:30",Stuttgart,Bochum,Gottlieb-Daimler Stadion,18000,uttg,"Stark, Wolfgang",Ergolding
5,23092000DortScha,"Sa23.09.2000, 15:30",Dortmund,Schalke,Westfalenstadion,68600,Dortmund,"Merk, Markus",Otterbach
0,23092000BremFran,"Sa23.09.2000, 15:30",Bremen,Frankfurt,Weser-Stadion,26517,Bremen,"Sippel, Peter",München
1,23092000CottLeve,"Sa23.09.2000, 20:15",Cottbus,Leverkusen,Stadion der Freundschaft,15438,Cottb,"Wagner, Lutz",Kriftel
2,24092000RostKla,"So24.09.2000, 17:30",Rostock,K'lautern,Ostseestadion,15000,Rostock,"Aust, Jürgen",Köln
3,24092000UnteHert,"So24.09.2000, 17:30",Unterhaching,Hertha,Generali-Sportpark,10000,Unterhaching,"Weiner, Michael",Hasede
4,29092000FranDort,"Fr29.09.2000, 20:15",Frankfurt,Dortmund,Waldstadion,38600,Frankfurt,"Albrecht, Hermann",Kaufbeuren
5,30092000KlaCott,"Sa30.09.2000, 15:30",K'lautern,Cottbus,Fritz-Walter-Stadion,35354,Kaiserslautern,"Heynemann, Bernd",Magdeburg
6,30092000BochUnte,"Sa30.09.2000, 15:30",Bochum,Unterhaching,Ruhrstadion,15500,Bochum,"Kemmling, Uwe",Kleinburgwedel
7,30092000HertKöln,"Sa30.09.2000, 15:30",Hertha,Köln,Olympiastadion,37714,Berlin,"Steinborn, Edgar",Sinzig
8,30092000HSVScha,"Sa30.09.2000, 15:30",HSV,Schalke,Volksparkstadion,51366,Hamburg,"Wagner, Lutz",Kriftel
0,30092000Leve1860,"Sa30.09.2000, 20:15",Leverkusen,1860 München,BayArena,22500,Leverkusen,"Strampe, Hartmut",Handorf
1,01102000FreiBrem,"So01.10.2000, 17:30",Freiburg,Bremen,Dreisamstadion,25000,Freiburg,"Keßler, Jörg",Höhenkirchen
2,13102000DortFrei,"Fr13.10.2000, 20:15",Dortmund,Freiburg,Westfalenstadion,62000,Dortmund,"Fandel, Herbert",Kyllburg
3,14102000KölnBoch,"Sa14.10.2000, 15:30",Köln,Bochum,Müngersdorfer Stadion,33500,Köl,"Weiner, Michael",Hasede
4,14102000BremLeve,"Sa14.10.2000, 15:30",Bremen,Leverkusen,Weser-Stadion,29053,Bremen,"Krug, Hellmut",Gelsenkirchen
5,14102000CottBaye,"Sa14.10.2000, 15:30",Cottbus,Bayern,Stadion der Freundschaft,20500,Cottb,"Merk, Markus",Otterbach
6,14102000StutHSV,"Sa14.10.2000, 20:15",Stuttgart,HSV,Gottlieb-Daimler Stadion,26000,uttg,"Aust, Jürgen",Köln
0,15102000RostHert,"So15.10.2000, 17:30",Rostock,Hertha,Ostseestadion,16500,Rostock,"Strampe, Hartmut",Handorf
1,15102000UnteWolf,"So15.10.2000, 17:30",Unterhaching,Wolfsburg,Generali-Sportpark,7500,Unterhaching,"Steinborn, Edgar",Sinzig
2,20102000KlaBrem,"Fr20.10.2000, 20:15",K'lautern,Bremen,Fritz-Walter-Stadion,39229,Kaiserslautern,"Jansen, Jürgen",Essen
3,21102000StutUnte,"Sa21.10.2000, 15:30",Stuttgart,Unterhaching,Gottlieb-Daimler Stadion,17000,uttg,"Fandel, Herbert",Kyllburg
4,21102000HertCott,"Sa21.10.2000, 15:30",Hertha,Cottbus,Olympiastadion,49457,Berlin,"Keßler, Jörg",Höhenkirchen
5,21102000HSVFran,"Sa21.10.2000, 15:30",HSV,Frankfurt,Volksparkstadion,41250,Hamburg,"Fröhlich, Lutz",Michael Berlin
6,21102000LeveDort,"Sa21.10.2000, 20:15",Leverkusen,Dortmund,BayArena,22500,Leverkusen,"Fleischer, Helmut",Sigmertshausen
7,22102000FreiScha,"So22.10.2000, 17:30",Freiburg,Schalke,Dreisamstadion,25000,Freiburg,"Stark, Wolfgang",Ergolding
0,22102000BochRost,"So22.10.2000, 17:30",Bochum,Rostock,Ruhrstadion,17871,Bochum,"Gagelmann, Peter",Bremen
1,28072001StutKöln,"Sa28.07.2001, 15:30",Stuttgart,Köln,Gottlieb-Daimler Stadion,32000,uttg,"Merk, Markus",Otterbach
2,28072001CottHSV,"Sa28.07.2001, 15:30",Cottbus,HSV,Stadion der Freundschaft,17783,Cottb,"Wack, Franz-Xaver",Biberbach
3,28072001FreiBrem,"Sa28.07.2001, 15:30",Freiburg,Bremen,Dreisamstadion,25000,Freiburg,"Strampe, Hartmut",Handorf
4,28072001DortNürn,"Sa28.07.2001, 15:30",Dortmund,Nürnberg,Westfalenstadion,65500,Dortmund,"Weiner, Michael",Hasede
5,28072001LeveWolf,"Sa28.07.2001, 15:30",Leverkusen,Wolfsburg,BayArena,22000,Leverkusen,"Albrecht, Hermann",Kaufbeuren
6,29072001St. Hert,"So29.07.2001, 17:30",St. Pauli,Hertha,Millerntor-Stadion,19700,Hamburg-St. Pauli,"Aust, Jürgen",Köln
7,21082001SchaRost,"Di21.08.2001, 18:45",Schalke,Rostock,Arena AufSchalke,60204,Gelsenki,"Kemmling, Uwe",Kleinburgwedel
0,20102001HertBrem,"Sa20.10.2001, 15:30",Hertha,Bremen,Olympiastadion,34426,Berlin,"Merk, Markus",Otterbach
1,20102001NürnMgl,"Sa20.10.2001, 15:30",Nürnberg,M'gladbach,Frankenstadion,33300,Nürnberg,"Keßler, Jörg",Höhenkirchen
2,20102001St. Cott,"Sa20.10.2001, 15:30",St. Pauli,Cottbus,Millerntor-Stadion,19617,Hamburg-St. Pauli,"Koop, Torsten",Lüttenmark
3,20102001LeveStut,"Sa20.10.2001, 15:30",Leverkusen,Stuttgart,BayArena,22500,Leverkusen,"Sippel, Peter",München
4,20102001Scha1860,"Sa20.10.2001, 15:30",Schalke,1860 München,Arena AufSchalke,60204,Gelsenki,"Gagelmann, Peter",Bremen
5,20102001RostKöln,"Sa20.10.2001, 15:30",Rostock,Köln,Ostseestadion,15000,Rostock,"Strampe, Hartmut",Handorf
6,21102001DortFrei,"So21.10.2001, 17:30",Dortmund,Freiburg,Westfalenstadion,66500,Dortmund,"Berg, Alfons",Konz
0,27102001StutSt. ,"Sa27.10.2001, 15:30",Stuttgart,St. Pauli,Gottlieb-Daimler Stadion,23000,uttg,"Fandel, Herbert",Kyllburg
1,27102001CottDort,"Sa27.10.2001, 15:30",Cottbus,Dortmund,Stadion der Freundschaft,19300,Cottb,"Kemmling, Uwe",Kleinburgwedel
2,27102001BremWolf,"Sa27.10.2001, 15:30",Bremen,Wolfsburg,Weser-Stadion,25814,Bremen,"Steinborn, Edgar",Sinzig
3,27102001KölnBaye,"Sa27.10.2001, 15:30",Köln,Bayern,Müngersdorfer Stadion,42000,Köl,"Fröhlich, Lutz",Michael Berlin
4,27102001KlaScha,"Sa27.10.2001, 15:30",K'lautern,Schalke,Fritz-Walter-Stadion,40600,Kaiserslautern,"Fleischer, Helmut",Sigmertshausen
5,28102001NürnHert,"So28.10.2001, 17:30",Nürnberg,Hertha,Frankenstadion,24700,Nürnberg,"Gagelmann, Peter",Bremen
6,28102001HSVRost,"So28.10.2001, 17:30",HSV,Rostock,AOL Arena,46169,Hamburg,"Albrecht, Hermann",Kaufbeuren
0,03112001DortStut,"Sa03.11.2001, 15:30",Dortmund,Stuttgart,Westfalenstadion,66000,Dortmund,"Stark, Wolfgang",Ergolding
1,03112001St. 1860,"Sa03.11.2001, 15:30",St. Pauli,1860 München,Millerntor-Stadion,19617,Hamburg-St. Pauli,"Weiner, Michael",Hasede
2,03112001LeveKla,"Sa03.11.2001, 15:30",Leverkusen,K'lautern,BayArena,22500,Leverkusen,"Meyer, Florian",Burgdorf
3,03112001SchaKöln,"Sa03.11.2001, 15:30",Schalke,Köln,Arena AufSchalke,60400,Gelsenki,"Wagner, Lutz",Kriftel
4,03112001RostBrem,"Sa03.11.2001, 15:30",Rostock,Bremen,Ostseestadion,16000,Rostock,"Aust, Jürgen",Köln
5,04112001HertMgl,"So04.11.2001, 17:30",Hertha,M'gladbach,Olympiastadion,34925,Berlin,"Krug, Hellmut",Gelsenkirchen
6,04112001FreiCott,"So04.11.2001, 17:30",Freiburg,Cottbus,Dreisamstadion,25000,Freiburg,"Keßler, Jörg",Höhenkirchen
7,17112001StutFrei,"Sa17.11.2001, 15:30",Stuttgart,Freiburg,Gottlieb-Daimler Stadion,33000,uttg,"Steinborn, Edgar",Sinzig
8,17112001HertWolf,"Sa17.11.2001, 15:30",Hertha,Wolfsburg,Olympiastadion,27400,Berlin,"Stark, Wolfgang",Ergolding
0,17112001BremBaye,"Sa17.11.2001, 15:30",Bremen,Bayern,Weser-Stadion,35800,Bremen,"Fandel, Herbert",Kyllburg
1,17112001HSVScha,"Sa17.11.2001, 15:30",HSV,Schalke,AOL Arena,55300,Hamburg,"Fröhlich, Lutz",Michael Berlin
2,17112001KölnLeve,"Sa17.11.2001, 15:30",Köln,Leverkusen,Müngersdorfer Stadion,41000,Köl,"Kemmling, Uwe",Kleinburgwedel
3,17112001KlaSt. ,"Sa17.11.2001, 15:30",K'lautern,St. Pauli,Fritz-Walter-Stadion,39289,Kaiserslautern,"Strampe, Hartmut",Handorf
4,18112001NürnRost,"So18.11.2001, 17:30",Nürnberg,Rostock,Frankenstadion,20000,Nürnberg,"Jansen, Jürgen",Essen
5,24112001CottStut,"Sa24.11.2001, 15:30",Cottbus,Stuttgart,Stadion der Freundschaft,13780,Cottb,"Krug, Hellmut",Gelsenkirchen
6,24112001St. Köln,"Sa24.11.2001, 15:30",St. Pauli,Köln,Millerntor-Stadion,19617,Hamburg-St. Pauli,"Merk, Markus",Otterbach
0,24112001LeveHSV,"Sa24.11.2001, 15:30",Leverkusen,HSV,BayArena,22500,Leverkusen,"Fandel, Herbert",Kyllburg
1,24112001SchaBrem,"Sa24.11.2001, 15:30",Schalke,Bremen,Arena AufSchalke,60204,Gelsenki,"Wack, Franz-Xaver",Biberbach
2,24112001RostHert,"Sa24.11.2001, 15:30",Rostock,Hertha,Ostseestadion,14700,Rostock,"Meyer, Florian",Burgdorf
3,25112001Frei1860,"So25.11.2001, 17:30",Freiburg,1860 München,Dreisamstadion,24500,Freiburg,"Jansen, Jürgen",Essen
4,25112001DortKla,"So25.11.2001, 18:00",Dortmund,K'lautern,Westfalenstadion,67000,Dortmund,"Wagner, Lutz",Kriftel
5,01122001StutMgl,"Sa01.12.2001, 15:30",Stuttgart,M'gladbach,Gottlieb-Daimler Stadion,31000,uttg,"Berg, Alfons",Konz
6,01122001NürnScha,"Sa01.12.2001, 15:30",Nürnberg,Schalke,Frankenstadion,40000,Nürnberg,"Strampe, Hartmut",Handorf
7,01122001BremLeve,"Sa01.12.2001, 15:30",Bremen,Leverkusen,Weser-Stadion,32100,Bremen,"Keßler, Jörg",Höhenkirchen
8,01122001KölnDort,"Sa01.12.2001, 15:30",Köln,Dortmund,Müngersdorfer Stadion,42000,Köl,"Fandel, Herbert",Kyllburg
0,01122001KlaFrei,"Sa01.12.2001, 15:30",K'lautern,Freiburg,Fritz-Walter-Stadion,38248,Kaiserslautern,"Stark, Wolfgang",Ergolding
1,01122001RostWolf,"Sa01.12.2001, 15:30",Rostock,Wolfsburg,Ostseestadion,11000,Rostock,"Gagelmann, Peter",Bremen
2,02122001HertBaye,"So02.12.2001, 17:30",Hertha,Bayern,Olympiastadion,52000,Berlin,"Aust, Jürgen",Köln
3,02122001HSVSt. ,"So02.12.2001, 17:30",HSV,St. Pauli,AOL Arena,54800,Hamburg,"Krug, Hellmut",Gelsenkirchen
